,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,mapIds
ENSMUSG00000000157,72.7614703749694,0.160442832597773,0.362484668901666,0.44261963708401,0.658040878600636,0.974495840473947,Itgb2l
ENSMUSG00000000159,1114.19520718747,-0.052063775107714,0.163121818334154,-0.319171130136999,0.749596747778471,0.985990240515845,Igsf5
ENSMUSG00000000167,36.578968901927,0.0354995868332671,0.398028020616015,0.089188662592964,0.928931975409542,0.997411755800641,Pih1d2
ENSMUSG00000000168,1889.88894580802,-0.156402568114279,0.123774031802008,-1.26361374706177,0.206368696975102,0.827342969824369,Dlat
ENSMUSG00000000171,6455.6426738198,0.142369495101618,0.142319001637178,1.00035479074374,0.317138840374701,0.89900911839663,Sdhd
ENSMUSG00000000182,0,NA,NA,NA,NA,NA,Fgf23
ENSMUSG00000000183,0,NA,NA,NA,NA,NA,Fgf6
ENSMUSG00000000184,3379.84140510674,0.429708124012043,0.183096723777547,2.34689138694866,0.0189307722727298,0.377842251857159,Ccnd2
ENSMUSG00000000194,1552.59937975019,-0.12428210197039,0.101578881188056,-1.2235033553904,0.221139637631696,0.832443526004441,Gpr107
ENSMUSG00000000197,0,NA,NA,NA,NA,NA,Nalcn
ENSMUSG00000000202,4.60794752208929,0.62491238988771,1.20633727710174,0.518024603690504,0.604441103226961,NA,Btbd17
ENSMUSG00000000204,1721.21893209737,-0.648819707318427,0.199877428927872,-3.24608791897439,0.00117002699707854,0.0805669953579217,Slfn4
ENSMUSG00000000214,1.47850213749113,-1.0379371486962,1.92075117696173,-0.540380847423468,0.58893441334865,NA,Th
ENSMUSG00000000215,0,NA,NA,NA,NA,NA,Ins2
ENSMUSG00000000216,9.93963688688529,-1.13131145473314,1.00571959329608,-1.12487761228301,0.260640900041924,0.866778964322396,Scnn1g
ENSMUSG00000000223,4.4903722614944,-0.527281330611345,1.15158676547803,-0.457873732503748,0.647043159486355,NA,Drp2
ENSMUSG00000000244,1.74627103610516,1.25122035054572,2.02720659716608,0.617214028552816,0.537093563809749,NA,Tspan32
ENSMUSG00000000247,0.606850903172407,-0.768698214822809,4.56208361081109,-0.168497178131758,0.866192163458921,NA,Lhx2
ENSMUSG00000000248,24.5746680436535,0.166272790388751,0.795849637490525,0.208924880474963,0.834506880930137,0.990388174357572,Clec2g
ENSMUSG00000000253,413.328321839369,0.0158751965222524,0.211586658300702,0.0750292889435921,0.940191408357438,0.997938490677316,Gmpr
ENSMUSG00000000263,0.127578622113432,-1.6462953961012,4.52543831925651,-0.363786948348392,0.716017109557789,NA,Glra1
ENSMUSG00000000266,898.170412687313,-0.0840365069351596,0.131120059414084,-0.640912666686396,0.521579425724429,0.95208698724243,Mid2
ENSMUSG00000000275,2176.57476796045,-0.487795656744442,0.140831679226948,-3.46367848073705,0.000532842976223663,0.0451015976915492,Trim25
ENSMUSG00000000276,192.121839664445,0.0490227621355343,0.224102879069804,0.21875114830749,0.826843903161234,0.989146733134486,Dgke
ENSMUSG00000000278,825.033775333336,-0.23771583446883,0.148315230935061,-1.60277425973138,0.108984501683676,0.714740312145664,Scpep1
ENSMUSG00000000282,453.513548659388,0.261003425504974,0.233069842909314,1.11985069474016,0.262777392093889,0.866979892302695,Mnt
ENSMUSG00000000290,41.1496364609535,-0.262444013716445,0.345321951456266,-0.759998061547161,0.447255743576179,0.936734233744148,Itgb2
ENSMUSG00000000295,409.327810224499,0.508989259561849,0.256719234204772,1.98266896961781,0.0474044178716367,0.552584999769995,Hddc2
ENSMUSG00000000296,113.336612275239,0.568679194875976,0.411511381759861,1.38192822867735,0.166993739392315,0.795781112945639,Tpd52l1
ENSMUSG00000000301,115.475325545562,0.164167042615377,0.25919425891564,0.633374532685186,0.52648909179289,0.9534360427227,Pemt
ENSMUSG00000000303,20707.6000597414,-0.339053380813677,0.141969288362894,-2.38821638625818,0.0169303701601505,0.359069126654284,Cdh1
ENSMUSG00000000305,1.88721804182828,0.233235101762231,1.67602933418061,0.13915931959285,0.889324253916172,NA,Cdh4
ENSMUSG00000000308,31164.1840670901,-0.139695821930052,0.215309125135259,-0.648815148184239,0.516457864999898,0.95208698724243,Ckmt1
ENSMUSG00000000317,2.34514229186482,0.46416290308781,1.7427518791689,0.266339063314718,0.78997809102793,NA,Bcl6b
ENSMUSG00000000318,0.637584499145199,-0.73129156015983,3.74490376112345,-0.195276462843052,0.845176522287741,NA,Clec10a
ENSMUSG00000000320,3.76170940844247,-0.0750210014532272,1.31594194853012,-0.0570093548100844,0.95453774320174,NA,Alox12
ENSMUSG00000000325,133.981183287825,0.313734145192056,0.266253857781612,1.17832713413448,0.238666214367708,0.84931982181264,NA
ENSMUSG00000000326,1587.90266691491,-0.432450750306949,0.188521700027004,-2.293904363503,0.0217959927312384,0.405679066739647,Comt
ENSMUSG00000000339,425.895283592849,0.0262633018793478,0.167081269941824,0.157188785364705,0.875096066412951,0.993787259925536,Rtca
ENSMUSG00000000340,706.489392965476,-0.150231633684407,0.156112169370884,-0.962331343480943,0.335883189246252,0.909923897333955,Dbt
ENSMUSG00000000346,6026.31566515181,0.0771005227438808,0.129833384884958,0.593842044649745,0.552617764898435,0.962011307815913,Dazap2
ENSMUSG00000000355,605.960417188386,0.165600603534108,0.172063942207711,0.962436414098887,0.335830429424035,0.909923897333955,Mcts1
ENSMUSG00000000359,0,NA,NA,NA,NA,NA,Rem1
ENSMUSG00000000365,5.32350975216522,-0.316977723543068,1.01752545754453,-0.3115182241317,0.755406690793412,NA,Rnf17
ENSMUSG00000000374,2384.45662891666,0.018828228231316,0.145360075057543,0.129528195578205,0.896939716026181,0.994521328716601,Trappc10
ENSMUSG00000000378,606.757070171564,0.00193989440101816,0.175894218368565,0.0110287559137012,0.991200504317469,0.999600682245416,Ccm2
ENSMUSG00000000381,1.30642679180424,-0.465007084576261,2.06523213647436,-0.225159717575426,0.821855025553258,NA,Wap
ENSMUSG00000000384,2294.81329290116,-0.244098965470416,0.117916667796527,-2.07009721383599,0.0384432417549866,0.520909364352677,Tbrg4
ENSMUSG00000000385,14596.6984037791,-0.0354948489966711,0.147764823905649,-0.240211763926545,0.810166094344483,0.987393068211254,Tmprss2
ENSMUSG00000000386,221.491311095351,-0.699341013714343,0.323471770097798,-2.16198468726623,0.0306193565151206,0.471290531331887,Mx1
ENSMUSG00000000392,75.6354777985896,-0.178299451946352,0.353387295435713,-0.504544034970232,0.613879126146877,0.970021786234823,Fap
ENSMUSG00000000394,945.44946348697,-0.31445161523379,0.278587478742017,-1.12873563684097,0.259009371208318,0.865943391829675,Gcg
ENSMUSG00000000399,2789.18339514977,-0.136368470511827,0.213942401487516,-0.637407402944315,0.523859507558675,0.952694799520572,Ndufa9
ENSMUSG00000000402,3.2616632322371,-0.779775321465334,1.41816720762386,-0.549847237528394,0.582424155879925,NA,Egfl6
ENSMUSG00000000409,113.835658938553,0.108857238056743,0.338482562958878,0.321603680571186,0.747752955171515,0.985990240515845,Lck
ENSMUSG00000000411,0.71931916810776,-0.768664065872063,4.12626850581583,-0.186285517965847,0.852220863676822,NA,Tssk3
ENSMUSG00000000416,323.949750087799,0.0883978579710891,0.273471073487019,0.323243905996827,0.746510531951003,0.985990240515845,Cttnbp2
ENSMUSG00000000420,1814.51264273097,0.164889825275221,0.140932393784674,1.16999236901596,0.24200403977041,0.852197808269854,Galnt1
ENSMUSG00000000435,0,NA,NA,NA,NA,NA,Myf5
ENSMUSG00000000439,265.66151255665,0.148263867512858,0.158723912519457,0.934099123184622,0.350252764205512,0.915667215595185,Mkrn2
ENSMUSG00000000440,1160.1647438965,0.130968219660387,0.190752580913404,0.686586881463176,0.492343097617446,0.947352417859354,Pparg
ENSMUSG00000000441,2158.62665872391,0.0079873340450736,0.099174570146625,0.0805381261876376,0.935809274392444,0.997928670827195,Raf1
ENSMUSG00000000486,65.2475904326575,-0.0599213304837188,0.471850701231597,-0.126992140368374,0.898946619261809,0.994521328716601,Septin1
ENSMUSG00000000489,74.5854579963327,0.579498258504796,0.536156070306863,1.08083875311367,0.279768846708843,0.878023256430965,Pdgfb
ENSMUSG00000000530,132.722398548356,-0.0827700875973978,0.255289775143297,-0.324220143759921,0.745771372571894,0.985990240515845,Acvrl1
ENSMUSG00000000531,124.969457761018,0.553191737180997,0.360337070173056,1.53520629147404,0.124733163414682,0.739437221204866,Tamalin
ENSMUSG00000000532,1408.93378837954,0.0223511421018816,0.165802905641412,0.134805490985913,0.892765664291542,0.994521328716601,Acvr1b
ENSMUSG00000000538,1068.28158110554,-0.403878266105225,0.136515195975342,-2.95848578042678,0.0030915450459443,0.14832931734419,Tom1l2
ENSMUSG00000000544,12943.130969478,-0.18739170592047,0.113344336547737,-1.65329571488159,0.0982706946756419,0.698027240887026,Gpa33
ENSMUSG00000000552,21.7500879264206,0.37172382384499,0.627139701512122,0.592728897482828,0.553362598885047,0.962120126067655,Zfp385a
ENSMUSG00000000555,420.3076900242,-0.427973125859696,0.198964585742494,-2.15100151749413,0.0314760799079853,0.478746119002078,Itga5
ENSMUSG00000000560,0,NA,NA,NA,NA,NA,Gabra2
ENSMUSG00000000561,739.318149419971,0.179551511318469,0.151611634056158,1.18428583951521,0.236299932327336,0.845369798939999,Wdr77
ENSMUSG00000000562,3.15166780135092,-0.592510588354356,1.24429463431415,-0.476181904200644,0.63394479024772,NA,Adora3
ENSMUSG00000000563,7663.66730250676,0.250660330638744,0.191251433006937,1.31063243133792,0.189981976781779,0.814300108337896,Atp5pb
ENSMUSG00000000567,1771.06039056872,0.142104661820039,0.163056462389684,0.87150585593122,0.383478009849356,0.922551750231522,Sox9
ENSMUSG00000000568,3032.18254783033,-0.145421472133262,0.149679379866745,-0.971553144212153,0.331272902338389,0.908671699096738,Hnrnpd
ENSMUSG00000000579,7.17699241331374,0.00423029566052491,1.07312338472542,0.00394204032894811,0.996854715029594,0.999600682245416,Dynlt1c
ENSMUSG00000000581,828.446153999261,0.351432639878714,0.190072192849557,1.84894294430997,0.0644660517982539,0.615971772987237,C1d
ENSMUSG00000000594,426.248026269101,-0.0587163709183579,0.204075395176027,-0.287719011239505,0.773561836243139,0.98733012477938,Gm2a
ENSMUSG00000000600,524.876487026743,-0.0461111063998632,0.17510878017283,-0.263328351407349,0.792297509312333,0.987393068211254,Krit1
ENSMUSG00000000605,1668.74417174732,-0.0501962092824762,0.129064281855265,-0.388924097053955,0.697332295920988,0.980144439558212,Clcn4
ENSMUSG00000000606,0,NA,NA,NA,NA,NA,Vmn2r88
ENSMUSG00000000617,0.119480580235082,0.193143372780835,4.5620836109626,0.042336657819404,0.966230322757698,NA,Grm6
ENSMUSG00000000627,4.1911862278631,-1.07629208145879,1.51353489734758,-0.711111506807645,0.477015139990388,NA,Sema4f
ENSMUSG00000000628,4923.32897941647,-0.140488412346248,0.197654703247345,-0.710776976404354,0.477222450052033,0.944378458659447,Hk2
ENSMUSG00000000631,4077.47476597614,-0.300246411615395,0.172203770960628,-1.7435530589167,0.0812370546151963,0.66343949012032,Myo18a
ENSMUSG00000000632,1.03891390446827,1.63463760317282,3.60319107491848,0.453663868827663,0.650070776144876,NA,Sez6
ENSMUSG00000000673,6.82999737522698,0.0698723465757421,1.09425224622957,0.0638539667763984,0.949086506622867,0.997938490677316,Haao
ENSMUSG00000000682,49.7350285342852,0.231648662928705,0.444656168168118,0.520961316882312,0.602393719164709,0.96996851415462,Cd52
ENSMUSG00000000686,1.90815186629338,-1.04567950045568,1.76527320014834,-0.592361284569327,0.553608685685321,NA,Abhd15
ENSMUSG00000000690,826.530332914598,0.113889247657854,0.291922235769005,0.390135569350646,0.696436302094338,0.980144439558212,Hoxb6
ENSMUSG00000000693,12.4287736121305,-0.00480571704866392,0.781480208539665,-0.0061495057662999,0.995093435217307,0.999600682245416,Loxl3
ENSMUSG00000000701,0,NA,NA,NA,NA,NA,Tcl1b5
ENSMUSG00000000702,0,NA,NA,NA,NA,NA,NA
ENSMUSG00000000706,44.8674116484371,0.163837734500274,0.406925620119779,0.402623296247723,0.687225369012178,0.980144439558212,Btn1a1
ENSMUSG00000000708,766.584253879662,0.00403827370075468,0.140043674687933,0.0288358164676369,0.976995535338424,0.998278595923976,Kat2b
ENSMUSG00000000711,1192.21469112662,-0.031576687511014,0.122872479599891,-0.256987468746761,0.797188446778788,0.987393068211254,Rab5b
ENSMUSG00000000724,1.91420476763862,0.18076670213808,2.17028936957629,0.0832915207861758,0.933619742300528,NA,Cryba1
ENSMUSG00000000730,0.676622589942433,2.07062004673179,4.2161247674125,0.491119253096147,0.623342104961045,NA,Dnmt3l
ENSMUSG00000000731,9.23877809627812,0.209960126913058,1.08349132192104,0.193781087734784,0.846347296113132,0.991254791828643,Aire
ENSMUSG00000000732,195.16231583397,0.003511086044294,0.243870685419335,0.0143973271664722,0.988512991782059,0.999600682245416,Icosl
ENSMUSG00000000738,2042.20189866481,-0.125745832911705,0.133288104815922,-0.943413765882309,0.345469304690619,0.914148826080902,Spg7
ENSMUSG00000000739,0,NA,NA,NA,NA,NA,Sult5a1
ENSMUSG00000000740,22376.1163900759,0.00893662813194689,0.173702130125732,0.0514480054186913,0.958968532603411,0.997938490677316,Rpl13
ENSMUSG00000000743,4065.93296994321,-0.171286325209508,0.137791080315055,-1.24308717819664,0.213835710082775,0.828066761769927,Chmp1a
ENSMUSG00000000751,1013.75039432065,0.0710000404169978,0.177608973787633,0.399754803503861,0.689337122730256,0.980144439558212,Rpa1
ENSMUSG00000000753,0.924668216708718,-1.99093655455259,2.79518024832197,-0.712274836568345,0.476294603046332,NA,Serpinf1
ENSMUSG00000000759,927.613733577268,0.0845796934801812,0.148961900004882,0.56779413714117,0.570174761295867,0.966460595871283,Tubgcp3
ENSMUSG00000000766,0.143423187216623,2.01103689536535,4.52715622561718,0.444216367879196,0.656886159530006,NA,Oprm1
ENSMUSG00000000776,413.023033634503,0.0533821164023091,0.177861202010428,0.300133563694117,0.764075278532425,0.98733012477938,Polr3d
ENSMUSG00000000782,95.7103440567263,-0.0714177893462407,0.373784255198853,-0.191066874414618,0.848473199883698,0.991477977864713,Tcf7
ENSMUSG00000000787,6112.63953647332,0.226755800615234,0.135689933180897,1.6711320825321,0.0946955916547113,0.691917487679797,Ddx3x
ENSMUSG00000000791,15.9172317922467,0.747771685712653,0.783872341231185,0.95394574649511,0.340111105503506,0.913143784026857,Il12rb1
ENSMUSG00000000792,16.4403186159006,0.187820521836703,0.626998323455361,0.299555062287299,0.764516565907384,0.98733012477938,Slc5a5
ENSMUSG00000000794,0.342462652946186,-2.2862667311678,4.4835093222043,-0.509927953053472,0.610101937642822,NA,Kcnn3
ENSMUSG00000000804,613.823757029547,0.055148260926092,0.163022129701888,0.338286961573495,0.735146948306636,0.985990240515845,Usp32
ENSMUSG00000000805,7413.10100098814,-1.02620275468642,0.206667721062918,-4.96547186666853,6.85342280353064e-07,0.000280601356893745,Car4
ENSMUSG00000000811,206.420073538013,0.0891063507866755,0.242868864858258,0.366890794498008,0.713700478291792,0.98145272131667,Txnrd3
ENSMUSG00000000817,6.09791082581931,-0.080195462562507,1.12546695257103,-0.0712552797568225,0.943194586297529,0.997938490677316,Fasl
ENSMUSG00000000823,383.232818828507,-0.124038549280439,0.182859003638721,-0.678328913601134,0.49756317003082,0.949619333696059,Zfp512b
ENSMUSG00000000826,2366.25855058733,-0.0472264209883479,0.120581983439414,-0.391654040191475,0.695313852994257,0.980144439558212,Dnajc5
ENSMUSG00000000827,958.066464657755,0.203440317726436,0.138140564841241,1.47270512437994,0.140830564239858,0.764127284794202,Tpd52l2
ENSMUSG00000000838,1202.5256158177,0.0177886050677069,0.115108913646149,0.154537164014856,0.877186210513244,0.994028176023462,Fmr1
ENSMUSG00000000861,223.638923973727,0.383110735729204,0.210994715995535,1.81573616155066,0.0694108541209705,0.631389523751724,Bcl11a
ENSMUSG00000000869,0.156693732069379,0.193177253466838,4.56208361088416,0.0423440844016884,0.966224402511367,NA,Il4
ENSMUSG00000000876,651.50201428451,-0.244248697241441,0.152071893705042,-1.60613964415531,0.108243231030624,0.714499654415216,Pxmp4
ENSMUSG00000000881,1308.32572745849,-0.13660514702198,0.129774104067651,-1.0526379511799,0.292506956563008,0.887532486540476,Dlg3
ENSMUSG00000000884,70.4564949552974,0.315449264044706,0.306857640161725,1.02799872891695,0.303950425601476,0.892622605821422,Gnb1l
ENSMUSG00000000889,0.0613696113600729,-0.768623296182759,4.5620836109626,-0.168480756103587,0.866205081669596,NA,Dbh
ENSMUSG00000000901,6.72712372016299,-0.86845363734461,1.1372855104159,-0.763619715006323,0.44509389710322,0.935883947668981,Mmp11
ENSMUSG00000000902,1553.52096499082,-0.188712042059407,0.142556808175363,-1.32376730704624,0.185580337024,0.809832469535654,Smarcb1
ENSMUSG00000000903,1.25259768708273,2.08060658911056,2.39917923425171,0.867215987620654,0.38582367800612,NA,Vpreb3
ENSMUSG00000000915,2556.77128880366,0.0201393422492915,0.100903184049314,0.199590750668966,0.841800662133805,0.990924371426265,Hip1r
ENSMUSG00000000916,220.596371611413,0.00706081039168378,0.241449557321552,0.0292434182527016,0.976670453269069,0.998278595923976,Nsun5
ENSMUSG00000000934,207.049580524019,0.0626853412751701,0.26606071849569,0.235605397255159,0.813738884949423,0.987393068211254,Top1mt
ENSMUSG00000000938,1067.85282132904,-0.124367388267893,0.197077148419231,-0.631059406255125,0.528001682172897,0.954156922729001,Hoxa10
ENSMUSG00000000942,28.2174108737191,0.763871950893554,0.496729614884389,1.53780231337997,0.124096957796621,0.738979106391505,Hoxa4
ENSMUSG00000000948,317.93494746197,-0.104424216541629,0.190177240318505,-0.549088925503078,0.582944424881305,0.967889641881509,NA
ENSMUSG00000000957,1491.16242089266,-0.0653577611305092,0.290176893541961,-0.22523420225759,0.821797083391179,0.988849507407218,Mmp14
ENSMUSG00000000958,649.383325941117,-0.0977714632868394,0.300288185518681,-0.32559210785453,0.74473298412528,0.985990240515845,Slc7a7
ENSMUSG00000000959,1646.46663264734,0.0653704767946472,0.111727909646026,0.585086367423792,0.558489644890038,0.963494100821255,Oxa1l
ENSMUSG00000000976,516.739276051882,-0.101861978737689,0.183003727507101,-0.556611497073123,0.577792896850419,0.967122643534108,Heatr6
ENSMUSG00000000982,2.09323852348899,-1.18436311263759,1.95496694655042,-0.605822576554262,0.544632576229871,NA,Ccl3
ENSMUSG00000000983,789.588895703301,0.399301980726725,0.263235420759062,1.51690064952241,0.12929176961452,0.747293714045298,Wfdc18
ENSMUSG00000001014,0,NA,NA,NA,NA,NA,Icam4
ENSMUSG00000001016,929.720393042506,0.08120122539415,0.122215331624115,0.664411120234018,0.506427217491347,0.950272751828965,Ilf2
ENSMUSG00000001017,2347.61997908829,0.00435394697449978,0.117702097930422,0.036991243580667,0.970491987573976,0.997938490677316,Chtop
ENSMUSG00000001018,470.369974977419,-0.0276963604682805,0.182992494711866,-0.151352439409553,0.879697705021548,0.994028176023462,Snapin
ENSMUSG00000001020,10.8990313417331,0.151387022160165,0.90464434118206,0.167344242669284,0.867099194302941,0.993319213238986,S100a4
ENSMUSG00000001021,0.953038293463032,-2.99768967373769,3.36665995636152,-0.890404648106312,0.373248647455985,NA,S100a3
ENSMUSG00000001023,0.230532573555177,1.15489401738371,4.5620836109521,0.253150559233762,0.800151870318206,NA,S100a5
ENSMUSG00000001025,17274.4147275887,0.030120894227475,0.197435387240756,0.152560767593021,0.878744665665409,0.994028176023462,S100a6
ENSMUSG00000001027,0.112990379064698,0.193122504448213,4.5620836109614,0.0423320835208268,0.966233969250824,NA,Scn4a
ENSMUSG00000001029,3.11902080996191,-1.52578726602584,1.69937113139502,-0.897854057796844,0.369263360467434,NA,Icam2
ENSMUSG00000001034,352.439093247665,-0.146759972642555,0.187417312988075,-0.783065183801311,0.433588835031298,0.931686122936727,Mapk7
ENSMUSG00000001036,278.310561269688,0.138666792095585,0.161451845211689,0.858873999945747,0.39041003531871,0.923747913924771,Epn2
ENSMUSG00000001039,83.2457757215222,0.00188479070786558,0.250840165896905,0.00751391110401443,0.994004822752394,0.999600682245416,B9d1
ENSMUSG00000001052,956.023651645286,0.0216225813643323,0.120663595291737,0.17919722441598,0.857782843047858,0.992879405105392,Sec24b
ENSMUSG00000001053,285.762915876939,0.328821569994982,0.217780829108067,1.50987380910289,0.13107562685971,0.750238941873134,N4bp3
ENSMUSG00000001054,529.790097466511,0.227218849761837,0.139009688244571,1.63455405613221,0.102142565608586,0.702490927657281,Rmnd5b
ENSMUSG00000001056,1250.27629987533,0.126434728722265,0.173795874102586,0.727489817437411,0.466925950845179,0.940477390752785,Nhp2
ENSMUSG00000001062,494.442733351119,-0.233438155045411,0.168422956011806,-1.38602338168823,0.165739763955406,0.795561370139558,Vps9d1
ENSMUSG00000001065,413.391661802738,-0.300996894931105,0.179733893265544,-1.6746807709017,0.0939968822151202,0.691917487679797,Zfp276
ENSMUSG00000001076,0,NA,NA,NA,NA,NA,C1ql4
ENSMUSG00000001082,622.123018438572,-0.0304732867876642,0.151040243655961,-0.201756075401177,0.840107422067412,0.990924371426265,Mfsd10
ENSMUSG00000001089,1973.4093707649,-0.18530292288563,0.122601677159035,-1.51142241427302,0.130680862183348,0.750158925090788,Luzp1
ENSMUSG00000001095,3448.51486190267,-0.927662323042517,0.161613587693575,-5.74000203993612,9.46754106337363e-09,8.43669291582631e-06,Slc13a2
ENSMUSG00000001098,1017.0041225487,-0.0814023728747491,0.166185316831641,-0.489828911643357,0.624254970263085,0.971027676816457,Kctd10
ENSMUSG00000001100,1030.55666604236,0.0985198869421154,0.136543092875686,0.721529627513359,0.470583718833731,0.94170956871032,Poldip2
ENSMUSG00000001103,0.0613696113600729,-0.768623296182759,4.5620836109626,-0.168480756103587,0.866205081669596,NA,Sebox
ENSMUSG00000001105,918.166507335756,0.183554608671248,0.176777758320071,1.03833542418219,0.299113922041639,0.891075576784976,Ift20
ENSMUSG00000001119,15.1798914771583,2.25713229906191,0.836023595050089,2.69984281834376,0.00693722426089664,0.229676937880339,Col6a1
ENSMUSG00000001120,0.5852211433666,1.1646864976897,4.22965108094847,0.275362311311156,0.783037896431771,NA,Pcbp3
ENSMUSG00000001123,3963.08480431288,0.32351549286385,0.168181109903384,1.92361373432308,0.0544030182236964,0.580793863723508,Lgals9
ENSMUSG00000001127,1965.36228374656,-0.20589720135586,0.140684274001296,-1.46354098791428,0.14331940661368,0.767119910965392,Araf
ENSMUSG00000001128,82.5965623650631,-0.140617397397754,0.328187389349855,-0.428466790501363,0.668311306775275,0.976073349365865,Cfp
ENSMUSG00000001131,3.43783742551773,0.675911104130398,1.52701139359551,0.442636582127193,0.658028620044182,NA,Timp1
ENSMUSG00000001134,238.131093955745,0.336455294778404,0.275720532590543,1.22027653006914,0.222360063812657,0.832443526004441,Uxt
ENSMUSG00000001138,462.200006701701,-0.306912251495825,0.195029159229711,-1.57367366350759,0.115562913497464,0.7275197486882,Cnnm3
ENSMUSG00000001143,387.077597591139,-0.269793085013641,0.184779684263309,-1.46007980308695,0.144268142681402,0.768594194041281,Lman2l
ENSMUSG00000001150,717.919396495576,-0.0935066563493474,0.161571347371043,-0.578732911935261,0.562769404991232,0.963934864192755,Mcm3ap
ENSMUSG00000001151,763.432946747649,-0.0403803964678435,0.153802291584936,-0.262547430546858,0.792899423127061,0.987393068211254,Pcnt
ENSMUSG00000001155,0,NA,NA,NA,NA,NA,Ftcd
ENSMUSG00000001156,5892.07629312429,-1.10541296594791,0.247484590228489,-4.46659311162504,7.94750803961366e-06,0.00214994284450192,Mxd1
ENSMUSG00000001157,765.291954416001,-0.0495941024662788,0.119598588608839,-0.414671302087702,0.678382543466199,0.978856410875758,Gmcl1
ENSMUSG00000001158,424.8213566729,-0.130987924069053,0.160410983834502,-0.816577025699158,0.4141701887314,0.928647553542867,Snrnp27
ENSMUSG00000001166,119.402264767634,-0.196795561039759,0.353620857110404,-0.556515706250656,0.577858360433678,0.967122643534108,Oas1c
ENSMUSG00000001168,18.9341333997348,-0.322276554194281,0.533606176961625,-0.603959564391357,0.545870525965721,0.958313459573019,Oas1h
ENSMUSG00000001173,428.170123795972,-0.0927253056144334,0.158816840966605,-0.58385058568147,0.559320841153118,0.963494100821255,Ocrl
ENSMUSG00000001175,20632.1149048393,0.0838354848483801,0.126907442760233,0.660603373805042,0.508866704824578,0.950546072627529,Calm1
ENSMUSG00000001211,1196.91406355738,-0.0261725964532195,0.144501851847407,-0.181122913780078,0.856271099446641,0.992879405105392,Agpat3
ENSMUSG00000001225,7289.06015299768,-0.0343902136062581,0.213209965894748,-0.161297402126292,0.871859169273682,0.993319213238986,Slc26a3
ENSMUSG00000001227,203.597288289192,0.265507436537838,0.298596408989701,0.889184961855974,0.373903683438824,0.921775306424771,Sema6b
