"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000074516",264.189782878212,-1.84052400236953,0.267370445356641,-6.88379749644537,5.82777039857732e-12,2.2245432149998e-09,NA
"ENSMUSG00000026784",967.049861490023,1.05392967598011,0.15354121655794,6.86414826980615,6.68891296725409e-12,2.44422331932543e-09,"Pdss1"
"ENSMUSG00000032261",3732.45991927748,0.82598360657531,0.120340213964112,6.86373722770375,6.70819773267956e-12,2.44422331932543e-09,"Sh3bgrl2"
"ENSMUSG00000025486",329.164731600112,-1.09213596034153,0.159973463785518,-6.8269820162536,8.6719561485846e-12,3.08952891053574e-09,"Sirt3"
"ENSMUSG00000037129",206.085597339426,-2.070472483902,0.304057017260176,-6.80948758413406,9.79469854329538e-12,3.41366537056764e-09,"Tmprss13"
"ENSMUSG00000005610",12411.6014448609,0.733462959592324,0.107887594953171,6.79839938883325,1.057878505074e-11,3.60849110496731e-09,"Eif4g2"
"ENSMUSG00000042675",812.004044087545,-1.38194908488773,0.204179366107839,-6.76830921376179,1.30296057183456e-11,4.35188830992743e-09,"Ypel3"
"ENSMUSG00000034570",2265.56917034953,-1.01268071122496,0.149888638119121,-6.75622064442367,1.4163767262903e-11,4.63415340324206e-09,"Inpp5j"
"ENSMUSG00000033487",2350.28187586459,0.755764864030412,0.11199236877358,6.74836037764662,1.49525189339943e-11,4.79437567099594e-09,"Fndc3a"
"ENSMUSG00000027366",6701.123822688,1.02022834381993,0.151498671594749,6.73423953543955,1.64789510158845e-11,5.18020671934628e-09,"Sppl2a"
"ENSMUSG00000030157",2081.43060107232,-1.06601943655685,0.159055718358096,-6.7021761151449,2.05338340454289e-11,6.3307389887753e-09,"Clec2d"
"ENSMUSG00000041560",3512.94586538519,-1.02968168024313,0.154190094031524,-6.67800150658585,2.4222254988516e-11,7.32700362218657e-09,"Nop53"
"ENSMUSG00000047036",498.372434468663,1.86361414678417,0.27922029233505,6.67435067558745,2.48329179405712e-11,7.37261741524514e-09,"Zfp445"
"ENSMUSG00000019726",183.6961146989,1.50820349216685,0.226785789078523,6.65034391394181,2.92408951278786e-11,8.52345510345726e-09,"Lyst"
"ENSMUSG00000075232",1552.86182182224,1.15892493671821,0.1754609310328,6.60503127332412,3.97433437288486e-11,1.13779515475161e-08,"Amd1"
"ENSMUSG00000060601",2229.2045499722,-0.935943884318906,0.141925285346576,-6.59462393916184,4.26335130510553e-11,1.19912365128863e-08,"Nr1h2"
"ENSMUSG00000002395",1296.95429993599,-1.12674191736696,0.170949247542345,-6.59109024207818,4.3660838656055e-11,1.20684580229978e-08,"Use1"
"ENSMUSG00000027957",6844.67145959171,0.744683046541678,0.113445534709911,6.56423409212087,5.23009834573364e-11,1.39748227798003e-08,"Slc35a3"
"ENSMUSG00000050708",22781.7122847622,-0.857954711750105,0.130688390198595,-6.56488851416988,5.20718063355305e-11,1.39748227798003e-08,"Ftl1"
"ENSMUSG00000020152",4519.6094466723,0.718256300470025,0.109530255320885,6.55760637429162,5.46783058542834e-11,1.43705344173094e-08,"Actr2"
"ENSMUSG00000024991",5037.1786599073,0.818144797760544,0.124822760223249,6.55445205904171,5.58465522058664e-11,1.44408374994266e-08,"Eif3a"
"ENSMUSG00000020308",624.95180373761,-1.52391107762207,0.232988135048211,-6.5407239613585,6.12217401228551e-11,1.55794752007875e-08,"Tpgs1"
"ENSMUSG00000050628",2152.63403783998,-0.912703057370141,0.1396651942659,-6.53493565213176,6.36368956845679e-11,1.59410423689843e-08,"Ubald2"
"ENSMUSG00000040760",1453.07243571189,0.995414933776019,0.152700375504929,6.51874581502838,7.0897677302633e-11,1.74866394233202e-08,"Appl1"
"ENSMUSG00000029055",1503.24979596062,-0.944428945526167,0.145196672503208,-6.5044806416297,7.7962254834729e-11,1.89377404471269e-08,"Plch2"
"ENSMUSG00000028034",1531.99726154257,0.846794188336942,0.130446972751599,6.49148209785927,8.4996012465836e-11,2.03381503261535e-08,"Fubp1"
"ENSMUSG00000058709",1713.18125201041,-0.804633200430374,0.124286055948173,-6.4740424361515,9.54150852224926e-11,2.24955095042206e-08,"Egln2"
"ENSMUSG00000053297",1116.70805278554,-1.92915156149547,0.298182367901887,-6.46970367520267,9.81952909853377e-11,2.28154623924193e-08,"AI854703"
"ENSMUSG00000046804",4492.27841000222,-1.14530453371538,0.177442112960419,-6.45452488480488,1.08558939295846e-10,2.48583050331796e-08,"Phgr1"
"ENSMUSG00000066232",1403.28675808821,1.053263553086,0.16323579748279,6.4524054731135,1.10088551481771e-10,2.48583050331796e-08,"Ipo7"
"ENSMUSG00000040339",1038.05695786634,1.05973633789188,0.166785302922547,6.35389521332109,2.09929866875486e-10,4.67443836909416e-08,"Eeig2"
"ENSMUSG00000063427",3133.88971687879,-1.08826297383147,0.171624211502638,-6.34096415828101,2.28331661319364e-10,5.01453862229047e-08,NA
"ENSMUSG00000035342",2549.22499596496,-1.03453887569275,0.163423953951975,-6.33039925099825,2.44527641164058e-10,5.26984996814475e-08,"Lzts2"
"ENSMUSG00000058603",826.913312811306,-1.24143051554471,0.196145209455731,-6.32914012526464,2.46531154946892e-10,5.26984996814475e-08,"Rpl28-ps1"
"ENSMUSG00000026623",1208.13369601288,0.892828424542851,0.141270628008049,6.31998623586482,2.61586601043524e-10,5.51810051043393e-08,"Lpgat1"
"ENSMUSG00000075702",2235.84170929579,-1.19170230850259,0.188938132697872,-6.30736787479643,2.83820682127355e-10,5.90936776086463e-08,"Selenom"
"ENSMUSG00000024811",2061.8233587363,0.83092268264418,0.13238097578401,6.27675296788789,3.45716702550542e-10,7.10580791703884e-08,"Tnks2"
"ENSMUSG00000048047",405.518837921419,1.05331548772951,0.167969576486903,6.27087065264842,3.59034787828206e-10,7.28613382083773e-08,"Zbtb33"
"ENSMUSG00000035133",1442.26503090668,1.28270162684223,0.204669572515148,6.26718281119829,3.67638462672285e-10,7.3674747919526e-08,"Arhgap5"
"ENSMUSG00000060510",661.864567790404,0.93871776584228,0.150195162285445,6.24998669436672,4.104876537504e-10,8.12461489497087e-08,"Zfp266"
"ENSMUSG00000074818",192.293535115169,-1.98912377130862,0.319056310735428,-6.23439720318859,4.53521020184208e-10,8.86688901901613e-08,"Pdzd7"
"ENSMUSG00000024597",10591.0703848401,1.19892434498948,0.192993945712588,6.2122381122512,5.22351920464922e-10,1.00895734805947e-07,"Slc12a2"
"ENSMUSG00000030275",1737.78904527657,1.0115216189369,0.163036489843934,6.20426519183017,5.49530536347492e-10,1.04881828080036e-07,"Etnk1"
"ENSMUSG00000040181",122.557452812166,-2.28217027036519,0.369303289510497,-6.17966407336949,6.42381419999374e-10,1.21160693240352e-07,"Fmo1"
"ENSMUSG00000022533",2612.1683331026,0.69823041125839,0.113440957755635,6.15501160315004,7.50719990256036e-10,1.38522838759422e-07,"Atp13a3"
"ENSMUSG00000032328",2185.18368344304,0.768362183348369,0.124839468376469,6.15480178937704,7.51714506740875e-10,1.38522838759422e-07,"Tmem30a"
"ENSMUSG00000004667",1411.31624143251,-0.860224818034877,0.139902205146322,-6.148758106673,7.80919679378737e-10,1.42269367043181e-07,"Polr2e"
"ENSMUSG00000073405",98.1390356254534,-2.73618122046968,0.44624377945195,-6.13158400511508,8.70083709902305e-10,1.5673238243993e-07,"H2-T-ps"
"ENSMUSG00000020400",1692.62551823041,-1.01285320512702,0.165242372904341,-6.12950048661767,8.8155405522314e-10,1.57034162370415e-07,"Tnip1"
"ENSMUSG00000024294",1526.80934274112,0.864186965058837,0.141245629536171,6.11832711494644,9.45627990396113e-10,1.64785955891636e-07,"Mib1"
"ENSMUSG00000058258",1164.65675035653,1.18415599900259,0.193511984948082,6.11929023062986,9.39930736082884e-10,1.64785955891636e-07,"Idi1"
"ENSMUSG00000047423",661.70062999071,-1.08302897849944,0.177207134246859,-6.11165562324779,9.8602782662936e-10,1.69480057161772e-07,"AI837181"
"ENSMUSG00000091811",1019.36555364761,-1.14968271415974,0.188151251649099,-6.1104175714116,9.93707919985438e-10,1.69480057161772e-07,"Inafm1"
"ENSMUSG00000030303",227.059678086606,1.6315184176813,0.267340955127422,6.10276273197151,1.04250544040289e-09,1.74098408547283e-07,"Far2"
"ENSMUSG00000039656",1219.95736748105,-0.724983663812476,0.11879348192409,-6.10289093366039,1.04166927072901e-09,1.74098408547283e-07,"Rxrb"
"ENSMUSG00000047112",1472.92155294411,-1.03473372390508,0.169675683057187,-6.09830298167319,1.07200415550471e-09,1.77179078567541e-07,NA
"ENSMUSG00000079017",88.6325819623382,-3.65415902993897,0.600513407724438,-6.08505819010087,1.1644900928636e-09,1.90501073150911e-07,"Ifi27l2a"
"ENSMUSG00000030660",1211.35305382558,1.01785975465835,0.167796690898737,6.06602996284718,1.31110680934597e-09,2.12319842095299e-07,"Pik3c2a"
"ENSMUSG00000026489",568.555394506806,-1.40141162022158,0.231896551535857,-6.04326201032311,1.51029090257436e-09,2.42129837500722e-07,"Coq8a"
"ENSMUSG00000016252",4809.00504001622,-1.10567402637632,0.183229659936887,-6.03436161349187,1.5959232722372e-09,2.5332516733175e-07,"Atp5e"
"ENSMUSG00000006740",3571.54095134162,0.936531531912256,0.155405452851579,6.02637497415678,1.67677909945931e-09,2.63550220809133e-07,"Kif5b"
"ENSMUSG00000053565",2523.79339920982,-0.776206725655102,0.12894705112843,-6.01957717421554,1.74873266813416e-09,2.72191088694435e-07,"Eif3k"
"ENSMUSG00000022550",1840.40261179165,-1.00507689268381,0.167144775534014,-6.01321153755879,1.81883440975601e-09,2.8038031978085e-07,"Adck5"
"ENSMUSG00000040021",1388.02489476193,0.801923495903763,0.133503927866354,6.00674084066304,1.89289715706211e-09,2.89018354495426e-07,"Lats1"
"ENSMUSG00000054716",478.041966646471,-1.28756738793626,0.214776140369565,-5.99492748924879,2.03576257886323e-09,3.0789948739939e-07,"Zfp771"
"ENSMUSG00000066116",85.5616106330145,-2.52096806747893,0.420752047115829,-5.99157647540792,2.07816557823786e-09,3.11375238787938e-07,"Gm10154"
"ENSMUSG00000025494",886.688302806466,-0.86750560302822,0.144903448663415,-5.98678368962276,2.14031121773004e-09,3.17349794297657e-07,"Sigirr"
"ENSMUSG00000027994",109.143863904708,-2.36045875974543,0.39436467080401,-5.98547216446403,2.15763021322634e-09,3.17349794297657e-07,"Mcub"
"ENSMUSG00000066554",40.8099387576672,3.13246143104904,0.523809518386261,5.98015370300915,2.22927169445041e-09,3.24906216412991e-07,"Gm10167"
"ENSMUSG00000031715",2036.01279478442,0.901481322792679,0.150847894412371,5.9760948358239,2.28549983513187e-09,3.30100300512019e-07,"Smarca5"
"ENSMUSG00000041571",1377.15881927933,-1.13596502657497,0.190217094772085,-5.97193973515403,2.34449142158414e-09,3.35597200632473e-07,"Selenow"
"ENSMUSG00000025509",2819.72997842176,-0.697008409394495,0.11681761542136,-5.96663788145645,2.4219208655933e-09,3.43612701922051e-07,"Pnpla2"
"ENSMUSG00000026409",1113.19711351477,0.8119201589814,0.136517851797031,5.94735522346577,2.72509606948743e-09,3.81293866304825e-07,"Pfkfb2"
"ENSMUSG00000040648",1218.18869271372,0.953757613237007,0.16038282836752,5.94675641366953,2.73507950505582e-09,3.81293866304825e-07,"Ppip5k2"
"ENSMUSG00000028672",2026.14793660341,-0.684085052199514,0.115210377418582,-5.9377034215772,2.89042300123118e-09,3.9606206457896e-07,"Hmgcl"
"ENSMUSG00000042878",515.341710080585,-1.38019717452356,0.232421082102594,-5.93834759754849,2.8790911408891e-09,3.9606206457896e-07,NA
"ENSMUSG00000068240",3405.16877348203,-1.7699377901558,0.298668583719624,-5.92609295598808,3.10227021717954e-09,4.21488102727308e-07,"Gm11808"
"ENSMUSG00000034875",1859.16661951563,-0.899747629788356,0.152236615210652,-5.91019202931808,3.41709146402162e-09,4.56523419593289e-07,"Nudt19"
"ENSMUSG00000056153",810.024705964008,0.867309185212023,0.146741852859931,5.91044182902538,3.4119132737963e-09,4.56523419593289e-07,"Socs6"
"ENSMUSG00000030059",727.770678423793,1.07990457124099,0.18276398858647,5.90873825633357,3.44737943297916e-09,4.5676352950018e-07,"Tmf1"
"ENSMUSG00000003072",9961.23419701825,-1.00940883160286,0.171300660023631,-5.89261495818876,3.80131463908649e-09,4.99530133556022e-07,"Atp5d"
"ENSMUSG00000067288",5896.95473809382,-1.21223328849948,0.206142791701201,-5.88055142988741,4.08901927662682e-09,5.32968756446188e-07,"Rps28"
"ENSMUSG00000002413",436.820105274155,1.03352266211798,0.175891485994065,5.87591068593765,4.20525021916089e-09,5.4369815736764e-07,"Braf"
"ENSMUSG00000026393",690.647500584224,0.88728776873915,0.151224180095906,5.86736703202117,4.42769827712717e-09,5.63371895070657e-07,"Nek7"
"ENSMUSG00000045624",402.825861740804,1.09378525684697,0.186405253171131,5.86778128963357,4.41665309627979e-09,5.63371895070657e-07,"Esf1"
"ENSMUSG00000066233",155.017348314355,-1.68637253754195,0.287535237085089,-5.86492478152482,4.49336345953654e-09,5.67225220340865e-07,"Tmem42"
"ENSMUSG00000045019",581.681212893553,-1.51514718778252,0.258609618562068,-5.85881993178407,4.66167825728512e-09,5.83875201724961e-07,"Acer1"
"ENSMUSG00000053695",39.3503524734784,2.81192618450882,0.480231235322223,5.85535878902606,4.7598130561427e-09,5.91545138884339e-07,"Defb37"
"ENSMUSG00000006800",1533.83774932561,0.948813116275245,0.162267796078279,5.84720529400381,4.99900407079156e-09,6.16492563561002e-07,"Sulf2"
"ENSMUSG00000009248",156.044800350078,-1.66711295524857,0.285585927484689,-5.83751787047683,5.29842132854774e-09,6.48429700299827e-07,"Ascl2"
"ENSMUSG00000019471",3078.99066484261,-0.562403239259959,0.096392567505351,-5.83450834244807,5.39494089377559e-09,6.55240094007654e-07,"Cdc37"
"ENSMUSG00000034793",1234.34204233215,-0.99523517118797,0.170646323664759,-5.83215125772732,5.47172820586425e-09,6.5956952328132e-07,"G6pc3"
"ENSMUSG00000032028",2230.24129119637,-1.35746033268978,0.233088715087134,-5.82379259408733,5.75269616166027e-09,6.88262872117444e-07,"Nxpe2"
"ENSMUSG00000025856",1589.70916956941,1.51385750657562,0.260136071003538,5.81948324480933,5.90298406576115e-09,7.01012152165057e-07,"Pdgfa"
"ENSMUSG00000020859",1016.54014642989,0.854544952673546,0.146952619534898,5.81510527255766,6.0595739407335e-09,7.14316833954702e-07,"Spag9"
"ENSMUSG00000080921",472.645343740789,-1.30734515262376,0.225295603631818,-5.80279921822283,6.52168689731274e-09,7.63180177647575e-07,NA
"ENSMUSG00000003970",20896.5900554536,-0.814088006169519,0.14045730247483,-5.79598206590508,6.79225223142246e-09,7.89082520102644e-07,"Rpl8"
"ENSMUSG00000039568",711.659849532864,-0.884643442119017,0.152722916870488,-5.79247345615599,6.93572903789416e-09,7.99954013924598e-07,"Ubald1"
"ENSMUSG00000056220",1121.44843698447,1.01041165535442,0.174483546825429,5.79087067943054,7.00224772223459e-09,8.01857396306178e-07,"Pla2g4a"
"ENSMUSG00000035247",2265.31288967734,0.826924569692859,0.142936677849143,5.78525107856224,7.24041029576265e-09,8.23250055756502e-07,"Hectd1"
"ENSMUSG00000002768",1102.33750113404,-0.952517049252338,0.164700234840633,-5.78333752938488,7.32329154611454e-09,8.26809930051467e-07,"Mea1"
"ENSMUSG00000019769",130.511199912902,1.52846613716413,0.265398905602346,5.75912750542487,8.4549819345752e-09,9.44853946941417e-07,NA
"ENSMUSG00000042699",2454.52933124296,0.874103892032293,0.151793806209528,5.75849511821141,8.4867120982762e-09,9.44853946941417e-07,"Dhx9"
"ENSMUSG00000004319",2003.2818290651,0.812316848091245,0.141208450899973,5.75260788510925,8.7877151671201e-09,9.71618272822548e-07,"Clcn3"
"ENSMUSG00000037110",2189.47855570566,0.946006216091234,0.164515560498375,5.75025373420879,8.91096134771758e-09,9.7849679675759e-07,"Ralgapa2"
"ENSMUSG00000024055",940.782444297272,-1.06873177473044,0.185927602212633,-5.74810712348241,9.0248057960882e-09,9.84256370903987e-07,"Cyp4f13"
"ENSMUSG00000027823",950.332337716349,0.756361053726831,0.131706431097434,5.74277996468744,9.31347159444945e-09,1.00887551758252e-06,"Gmps"
"ENSMUSG00000038274",13388.7894055336,-1.07101295727667,0.186708847475386,-5.73627319625473,9.67825037192718e-09,1.04135375813917e-06,"Fau"
"ENSMUSG00000037234",536.866280256899,1.11080780422028,0.193775641773137,5.73244291210118,9.89943589477327e-09,1.05401130689736e-06,"Hook3"
"ENSMUSG00000052144",988.63311025558,0.837639520727741,0.146153870381482,5.73121682334777,9.97127068417987e-09,1.05401130689736e-06,"Ppp4r2"
"ENSMUSG00000063895",707.382081095863,1.10242827801773,0.19236747230714,5.73084557797564,9.99312117317858e-09,1.05401130689736e-06,NA
"ENSMUSG00000041679",64.645678160767,-2.6717199637546,0.46635430388168,-5.7289488732422,1.01054843389767e-08,1.05889624132336e-06,"Fbxl9"
"ENSMUSG00000060032",4059.21545257536,-1.14327017736883,0.199639703399762,-5.72666738078411,1.0242270416653e-08,1.06626025532325e-06,"H2aj"
"ENSMUSG00000005871",1617.16521243932,0.809916479865321,0.141557799447209,5.72145429660597,1.05616070628604e-08,1.0924108673018e-06,"Apc"
"ENSMUSG00000026269",2539.61309134271,-0.769168890069181,0.134504625579637,-5.71853114162068,1.0744882644582e-08,1.10424332408935e-06,"Rnpepl1"
"ENSMUSG00000047730",38342.4376865741,-1.21712828567331,0.213259130531296,-5.70727397528565,1.14799915358116e-08,1.17227531402631e-06,"Fcgbp"
"ENSMUSG00000022018",177.196760049458,-1.85220110332372,0.325451186100576,-5.69117945310338,1.26164824428444e-08,1.2801737121752e-06,"Rgcc"
"ENSMUSG00000029202",1081.20914743978,1.158783222431,0.203830452169427,5.68503484193717,1.30785993078839e-08,1.31207525010456e-06,"Pds5a"
"ENSMUSG00000087141",221.789650365746,1.47109028760443,0.258774884882249,5.68482636278177,1.3094563374297e-08,1.31207525010456e-06,"Plcxd2"
"ENSMUSG00000064127",885.877164047471,0.941223636523834,0.165703843936533,5.68015571735521,1.34572169293819e-08,1.34003789945249e-06,"Med14"
"ENSMUSG00000056342",1247.76237350751,1.18680747350422,0.209699799910093,5.6595546300619,1.51766333390883e-08,1.50192460303867e-06,"Usp34"
"ENSMUSG00000070473",12376.7797294506,-0.961635386673401,0.170211499082201,-5.64964994644099,1.60774892392068e-08,1.58131476983413e-06,"Cldn3"
"ENSMUSG00000003423",811.896407514176,-0.822347823615978,0.145894853893355,-5.63657868437971,1.73461797519101e-08,1.69569484013794e-06,"Pih1d1"
"ENSMUSG00000002963",599.909162019813,-0.754904448704185,0.133957127066559,-5.6354183255147,1.74633896068369e-08,1.69680643743521e-06,"Pnkp"
"ENSMUSG00000028860",1535.63930843841,-1.41586670283856,0.251539510802026,-5.6288043907063,1.81463043741182e-08,1.74402678107191e-06,"Sytl1"
"ENSMUSG00000038335",587.486044899113,1.00876549169276,0.179221122461176,5.62860826804212,1.81669456361658e-08,1.74402678107191e-06,"Tsr1"
"ENSMUSG00000036676",379.412180457348,0.949271592136962,0.168730848566898,5.625951627693,1.84488043679815e-08,1.75082597259857e-06,"Tmtc3"
"ENSMUSG00000052911",315.440616994914,-1.24717066020735,0.221684445719674,-5.62588257447897,1.84561869616491e-08,1.75082597259857e-06,"Lamb2"
"ENSMUSG00000052926",722.141885719696,-0.934009317376237,0.166078021658605,-5.6239188548152,1.86673363415976e-08,1.76043962487349e-06,"Rnaseh2a"
"ENSMUSG00000006019",414.302248706549,-1.01161317916549,0.179913047213139,-5.62278942431038,1.87898391248387e-08,1.76162982952874e-06,"Dhx34"
"ENSMUSG00000007721",1240.35033423143,-1.04691556352279,0.18642018365686,-5.61589170757295,1.9555111144277e-08,1.81218232291936e-06,"Ccdc124"
"ENSMUSG00000024835",7510.81264428849,-0.763562372498417,0.135955917618874,-5.61624963349454,1.95146670544527e-08,1.81218232291936e-06,"Coro1b"
"ENSMUSG00000072568",1326.05972261097,0.87385118751226,0.155863333354601,5.60652187210819,2.06432899062797e-08,1.90203002170963e-06,"Lratd2"
"ENSMUSG00000001909",1055.89484032476,-1.04773740538213,0.187102903863067,-5.59979232684133,2.1460874740906e-08,1.96606139340689e-06,"Trmt1"
"ENSMUSG00000041040",1310.27835412822,0.880201009443138,0.157369276767923,5.59322014767341,2.22896371240134e-08,2.03038330893286e-06,"Fam117b"
"ENSMUSG00000035726",1101.57703716353,0.777677848499982,0.13924139135522,5.58510541248499,2.33558504744307e-08,2.11548584636199e-06,"Supt16"
"ENSMUSG00000031807",2269.24759336785,-1.1512552658057,0.206173742554148,-5.5839082685485,2.35172780555619e-08,2.11814045947623e-06,"Pgls"
"ENSMUSG00000024378",4255.76241057174,0.655863284988292,0.117480906215698,5.58272238540714,2.36782546528742e-08,2.12072502008313e-06,"Stard4"
"ENSMUSG00000021374",799.956363559613,0.785612250078283,0.140808248842348,5.57930559137817,2.41480669621052e-08,2.15078783075817e-06,"Nup153"
"ENSMUSG00000025810",223.973643077943,1.9917361811688,0.357311212281571,5.57423364481284,2.4862187481396e-08,2.1900581851744e-06,"Nrp1"
"ENSMUSG00000026966",824.011782975874,-1.08965650743959,0.195479413101501,-5.57427756790836,2.48559160996736e-08,2.1900581851744e-06,"Ssna1"
"ENSMUSG00000024038",2297.97174638705,-0.844682099530047,0.151630295385828,-5.57066842995145,2.53763860134715e-08,2.22313781731134e-06,"Ndufv3"
