"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000017057",2336.75214467146,-0.981415693744739,0.20006000651918,-4.90560662683298,9.31390259329716e-07,0.000736158132443016,"Il13ra1"
"ENSMUSG00000058258",1164.65675035653,-1.26834706264113,0.258766770872879,-4.90150670568211,9.51044027770266e-07,0.000736158132443016,"Idi1"
"ENSMUSG00000066233",155.017348314355,1.84502292129064,0.374809716797276,4.92255893752232,8.54198267370092e-07,0.000736158132443016,"Tmem42"
"ENSMUSG00000020048",9272.35799153608,-0.784497437920869,0.161256880927468,-4.86489279346615,1.14518863464704e-06,0.000829001962233855,"Hsp90b1"
"ENSMUSG00000020964",1844.72399821268,-0.720131768473725,0.148225811696127,-4.85834255338768,1.18372483898218e-06,0.000829001962233855,"Sel1l"
"ENSMUSG00000002395",1296.95429993599,1.11408100848533,0.230377648308737,4.83589018580621,1.3255108780831e-06,0.000886104021998554,"Use1"
"ENSMUSG00000004667",1411.31624143251,0.89876004436765,0.188140778915209,4.7770613555964,1.77875512560109e-06,0.00104640606528861,"Polr2e"
"ENSMUSG00000021733",2434.57732634175,-1.11250296179304,0.232578272006057,-4.78334864300679,1.72398718484584e-06,0.00104640606528861,"Slc4a7"
"ENSMUSG00000080921",472.645343740789,1.44235574506387,0.301250233295317,4.78789918031341,1.68536274216854e-06,0.00104640606528861,NA
"ENSMUSG00000073664",934.634028901038,-0.948308746170207,0.199747277964938,-4.74754277420825,2.05902854075115e-06,0.00116469741341643,"Nbeal1"
"ENSMUSG00000046062",3321.30049643453,-0.771505904573629,0.163414996101454,-4.72114507835406,2.34520579306245e-06,0.00123181934280605,"Ppp1r15b"
"ENSMUSG00000068882",1912.39476905227,-0.69954056773098,0.148105284425592,-4.72326541516774,2.32087635769206e-06,0.00123181934280605,"Ssb"
"ENSMUSG00000025486",329.164731600112,0.997522247261143,0.213857069308666,4.66443429008834,3.09467197285323e-06,0.001524714745237,"Sirt3"
"ENSMUSG00000032641",81.1310086409849,2.56407797557566,0.549829445216303,4.66340607598227,3.11018170647378e-06,0.001524714745237,"Gpr19"
"ENSMUSG00000028672",2026.14793660341,0.715499626765572,0.155104691441767,4.61301086456305,3.96877548952035e-06,0.00188286390723793,"Hmgcl"
"ENSMUSG00000073643",775.119870857926,-0.99444206317789,0.215928017915849,-4.60543320304752,4.11608095216037e-06,0.00189172508010695,"Wdfy1"
"ENSMUSG00000037966",534.878503818976,1.15713623117758,0.252332474346858,4.58576025211473,4.5233742778304e-06,0.00195662545600152,"Ninj1"
"ENSMUSG00000059291",11044.7742074861,0.942690907737535,0.205464115745519,4.5881048586855,4.47287968409958e-06,0.00195662545600152,"Rpl11"
"ENSMUSG00000029055",1503.24979596062,0.893212379735512,0.19540315321935,4.57112572146078,4.85111115792757e-06,0.00203843690856117,"Plch2"
"ENSMUSG00000002825",406.752554489824,1.16476924604281,0.256489693956412,4.5411931687234,5.59367499718149e-06,0.00205665445458871,"Qtrt1"
"ENSMUSG00000020300",1244.17711465804,-0.943030527852468,0.207576062904368,-4.54306009400963,5.54434374818103e-06,0.00205665445458871,"Cpeb4"
"ENSMUSG00000020308",624.95180373761,1.42256339387336,0.312936270617649,4.5458565447387,5.47122930584581e-06,0.00205665445458871,"Tpgs1"
"ENSMUSG00000021171",2444.13278433409,-0.661943719751847,0.145493624967656,-4.54964071380448,5.3737589313388e-06,0.00205665445458871,"Esyt2"
"ENSMUSG00000034187",1208.6337436852,-0.688172429430476,0.151166515076164,-4.55241313913829,5.30340596244288e-06,0.00205665445458871,"Nsf"
"ENSMUSG00000019726",183.6961146989,-1.34425748603846,0.296639076376605,-4.53162645480945,5.85312827760271e-06,0.00208191492852605,"Lyst"
"ENSMUSG00000061531",2211.31902369945,-1.16576329891018,0.25743846142221,-4.52831831137415,5.94549717808486e-06,0.00208191492852605,"Tmem236"
"ENSMUSG00000001823",43.8102501446822,4.52958062465182,1.00493297140701,4.50734601563519,6.56435372279889e-06,0.00219413523184553,"Hoxd12"
"ENSMUSG00000029840",2628.57789268907,-0.704216541853319,0.156158661418489,-4.50962204373724,6.49432250458012e-06,0.00219413523184553,"Mtpn"
"ENSMUSG00000075702",2235.84170929579,1.15008766952925,0.255447621501847,4.502244580582,6.72395388002735e-06,0.00219753754919027,"Selenom"
"ENSMUSG00000040322",3059.67019472538,-0.902859845005683,0.201024188178133,-4.49129954553347,7.07899072835685e-06,0.00223452228208829,"Slc25a24"
