"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000020275",46.5702540974566,3.16237847830568,0.682826403571744,4.63130667145242,3.63365193720436e-06,0.0016660294132082,"Rel"
"ENSMUSG00000052415",19.2717911787486,5.86682967421395,1.26523181661703,4.63696027649751,3.53570328840613e-06,0.0016660294132082,"Tchh"
"ENSMUSG00000032249",2321.70073469363,-0.611239016488348,0.132545973852907,-4.61152458064602,3.99726378414899e-06,0.00176379329539339,"Anp32a"
"ENSMUSG00000067370",213.53370886323,1.24415274616327,0.270021060741937,4.60761372740597,4.07316432318699e-06,0.00176379329539339,"B3galt4"
"ENSMUSG00000030060",299.026620166132,-0.874404650880598,0.190526354362746,-4.58941574673605,4.44488359312825e-06,0.00184669548045341,"Hmces"
"ENSMUSG00000031551",463.762660061613,1.9481990282692,0.424743012974598,4.5867712210859,4.50153494497591e-06,0.00184669548045341,"Ido1"
"ENSMUSG00000030303",227.059678086606,-1.34512412556343,0.295574606568209,-4.55087851145634,5.34223891115332e-06,0.00198885854752294,"Far2"
"ENSMUSG00000031822",590.439236701545,0.995948111700959,0.21887800108988,4.55024308857784,5.35839752363612e-06,0.00198885854752294,"Gse1"
"ENSMUSG00000033498",117.755700010818,1.75339223036963,0.384853577331402,4.55599826439905,5.21373666732596e-06,0.00198885854752294,"Strc"
"ENSMUSG00000036225",81.3056893929648,-1.4458002106025,0.317608174847573,-4.55215049579996,5.31003278935373e-06,0.00198885854752294,"Kctd1"
"ENSMUSG00000034768",32.2891399451239,4.02209477444077,0.887987298495952,4.52945079423239,5.91372042321082e-06,0.00214392994598683,"Asb16"
"ENSMUSG00000090258",296.230961806551,-0.995274828673949,0.220526205396437,-4.51318167328349,6.38622728109107e-06,0.00226261129738474,"Churc1"
"ENSMUSG00000006782",1249.6637685664,0.670537396135572,0.149267289675102,4.49219247964558,7.04936668704621e-06,0.00244205727298585,"Cnp"
"ENSMUSG00000053113",1678.06283848808,1.51503056292175,0.337838039869047,4.48448778446916,7.30892928394855e-06,0.00247693257842335,"Socs3"
"ENSMUSG00000002222",2045.19776180174,-0.600886526669513,0.134194231693935,-4.47773737428589,7.54383253428292e-06,0.00250214479525397,"Rmnd5a"
"ENSMUSG00000026077",362.057270108549,-1.15056433017542,0.258272138782698,-4.45485268212949,8.39508198022522e-06,0.00272647777061939,"Npas2"
"ENSMUSG00000000339",425.895283592849,0.968864819433572,0.21827576697932,4.43871911592166,9.0495824807504e-06,0.00285602682041787,"Rtca"
"ENSMUSG00000042524",604.441070110676,-0.882439742495586,0.198922482836926,-4.43609857423204,9.16039136704687e-06,0.00285602682041787,"Sun2"
"ENSMUSG00000040124",311.375897907575,0.855870515000402,0.193246925068755,4.42889590453195,9.47167215897071e-06,0.00289517445659205,"Gorab"
"ENSMUSG00000066554",40.8099387576672,-2.29230303787266,0.518487702183667,-4.42113289904153,9.81847595748063e-06,0.00294346580194549,"Gm10167"
"ENSMUSG00000023806",195.980629291305,2.20507011831403,0.501302365866446,4.39868284783139,1.08909846237122e-05,0.00320338791130283,"Rsph3b"
"ENSMUSG00000022965",2274.79054361702,-0.720220229960417,0.163941634820288,-4.39315022538308,1.11719870778217e-05,0.00322518715844744,"Ifngr2"
"ENSMUSG00000025153",6664.70741821989,0.800230125180509,0.183010519001159,4.37259087372699,1.22780683500714e-05,0.00348005104562295,"Fasn"
"ENSMUSG00000063427",3133.88971687879,0.850998345224322,0.195063966667247,4.36266297545365,1.28488802677075e-05,0.00357680704452308,NA
"ENSMUSG00000030762",3697.6529821911,-1.14540664087569,0.263785358696452,-4.3421918734836,1.41068249745695e-05,0.00385809288646605,"Aqp8"
"ENSMUSG00000031788",564.650755639423,1.28721527572294,0.297234457521214,4.3306394771914,1.48676935483366e-05,0.00399607715043138,"Kifc3"
"ENSMUSG00000022656",1579.00890456003,-0.601417652819679,0.139355105946038,-4.31572025105821,1.59083343068047e-05,0.00420330548319965,"Nectin3"
"ENSMUSG00000019139",2871.30315346631,0.73445030752515,0.170599755825455,4.30510761267785,1.66904582013418e-05,0.00433645921501195,"Isyna1"
